Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,SeasonYear,AvgLapTime,StintLength
ZHO,Kick Sauber,4,0 days 00:01:40.228000,0 days 00:00:36.656000,0 days 00:00:44.602000,0 days 00:00:18.970000,Soft,3,2,,,1,True,0 days 01:38:04.849000,100.228,36.656,44.602,18.97,5884.849,5860.845,22.5,37.0,1012.1,False,39.0,204,4.2,False,True,,,0.365726144390789,0.4450053877160075,0.1892684678932035,3,False,japanese_grand_prix,2024,106.39579999999998,5
HUL,Haas F1 Team,4,0 days 00:01:40.374000,0 days 00:00:36.724000,0 days 00:00:44.611000,0 days 00:00:19.039000,Soft,4,2,,,1,True,0 days 01:38:05.500000,100.374,36.724,44.611,19.039,5885.5,5860.845,22.5,37.0,1012.1,False,39.0,204,4.2,False,True,,,0.3658716400661526,0.4444477653575627,0.18968059457628472,3,False,japanese_grand_prix,2024,100.9325,2
SAR,Williams,4,0 days 00:01:40.424000,0 days 00:00:36.434000,0 days 00:00:44.774000,0 days 00:00:19.216000,Hard,3,2,,,1,True,0 days 01:38:06.673000,100.424,36.434,44.774,19.216,5886.673,5860.845,22.5,37.0,1012.1,False,39.0,204,4.2,False,True,,,0.36280172070421407,0.4458495977057277,0.19134868159005816,3,False,japanese_grand_prix,2024,101.5673,20
VER,Red Bull Racing,5,0 days 00:01:36.437000,0 days 00:00:34.690000,0 days 00:00:43.035000,0 days 00:00:18.712000,Medium,5,2,,,1,True,0 days 01:39:28.358000,96.437,34.69,43.035,18.712,5968.358,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,,,0.35971670624345425,0.44624988334352994,0.19403341041301575,3,False,japanese_grand_prix,2024,97.54776923076923,13
PER,Red Bull Racing,5,0 days 00:01:36.568000,0 days 00:00:34.558000,0 days 00:00:43.311000,0 days 00:00:18.699000,Medium,5,2,,,1,True,0 days 01:39:29.581000,96.568,34.558,43.311,18.699,5969.581,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,,,0.35786181757932234,0.44850260956010274,0.19363557286057495,3,False,japanese_grand_prix,2024,97.91950000000001,12
NOR,McLaren,5,0 days 00:01:36.860000,0 days 00:00:34.856000,0 days 00:00:43.348000,0 days 00:00:18.656000,Medium,5,2,,,1,True,0 days 01:39:31.060000,96.86,34.856,43.348,18.656,5971.06,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,,,0.3598595911625026,0.44753252116456743,0.19260788767293,3,False,japanese_grand_prix,2024,98.0075,8
SAI,Ferrari,5,0 days 00:01:37.322000,0 days 00:00:35.099000,0 days 00:00:43.533000,0 days 00:00:18.690000,Medium,4,2,,,1,True,0 days 01:39:32.361000,97.322,35.099,43.533,18.69,5972.361,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,,,0.3606481576621935,0.44730893323195164,0.1920429091058548,3,False,japanese_grand_prix,2024,98.12,12
ALO,Aston Martin,5,0 days 00:01:37.532000,0 days 00:00:35.258000,0 days 00:00:43.547000,0 days 00:00:18.727000,Soft,5,2,,,1,True,0 days 01:39:33.405000,97.532,35.258,43.547,18.727,5973.405,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,,,0.36150186605421814,0.4464893573391297,0.1920087766066522,3,False,japanese_grand_prix,2024,98.5678,10
PIA,McLaren,5,0 days 00:01:37.631000,0 days 00:00:35.214000,0 days 00:00:43.757000,0 days 00:00:18.660000,Medium,5,2,,,1,True,0 days 01:39:34.665000,97.631,35.214,43.757,18.66,5974.665,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,,,0.36068461861498907,0.4481875633763866,0.1911278180086243,3,False,japanese_grand_prix,2024,98.63977777777778,9
LEC,Ferrari,5,0 days 00:01:37.812000,0 days 00:00:35.265000,0 days 00:00:43.755000,0 days 00:00:18.792000,Medium,4,2,,,1,True,0 days 01:39:35.955000,97.812,35.265,43.755,18.792,5975.955,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,,,0.3605385842227948,0.44733774996932896,0.19212366580787635,3,False,japanese_grand_prix,2024,98.35382608695652,23
HAM,Mercedes,5,0 days 00:01:38.139000,0 days 00:00:35.536000,0 days 00:00:43.844000,0 days 00:00:18.759000,Hard,4,2,,,1,True,0 days 01:39:36.945000,98.139,35.536,43.844,18.759,5976.945,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,,,0.3620986559879355,0.44675409368344904,0.19114725032861554,3,False,japanese_grand_prix,2024,99.07345000000001,20
RUS,Mercedes,5,0 days 00:01:37.737000,0 days 00:00:35.486000,0 days 00:00:43.610000,0 days 00:00:18.641000,Hard,4,2,,,1,True,0 days 01:39:38.554000,97.737,35.486,43.61,18.641,5978.554,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,,,0.363076419370351,0.44619744825398777,0.19072613237566122,3,False,japanese_grand_prix,2024,98.82973684210526,19
TSU,RB,5,0 days 00:01:39.508000,0 days 00:00:36.475000,0 days 00:00:44.129000,0 days 00:00:18.904000,Soft,7,2,,,1,True,0 days 01:39:40.026000,99.508,36.475,44.129,18.904,5980.026,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,,,0.3665534429392612,0.44347188165775614,0.18997467540298268,3,False,japanese_grand_prix,2024,99.62525,4
BOT,Kick Sauber,5,0 days 00:01:38.279000,0 days 00:00:35.077000,0 days 00:00:44.436000,0 days 00:00:18.766000,Soft,5,2,,,1,True,0 days 01:39:40.707000,98.279,35.077,44.436,18.766,5980.707,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,,,0.3569124634967796,0.4521413526796162,0.1909461838236042,3,False,japanese_grand_prix,2024,112.005,4
OCO,Alpine,5,0 days 00:01:40.081000,0 days 00:00:36.454000,0 days 00:00:44.473000,0 days 00:00:19.154000,Hard,4,2,,,1,True,0 days 01:39:42.296000,100.081,36.454,44.473,19.154,5982.296,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,,,0.3642449615811193,0.4443700602511965,0.19138497816768416,3,False,japanese_grand_prix,2024,102.90458823529411,17
STR,Aston Martin,5,0 days 00:01:39.552000,0 days 00:00:36.195000,0 days 00:00:44.172000,0 days 00:00:19.185000,Soft,4,2,,,1,True,0 days 01:39:42.576000,99.552,36.195,44.172,19.185,5982.576,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,,,0.3635788331726133,0.4437078109932497,0.1927133558341369,3,False,japanese_grand_prix,2024,99.30377777777778,9
GAS,Alpine,5,0 days 00:01:39.473000,0 days 00:00:36.122000,0 days 00:00:44.509000,0 days 00:00:18.842000,Hard,4,2,,,1,True,0 days 01:39:43.370000,99.473,36.122,44.509,18.842,5983.37,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,,,0.3631337146763443,0.447448051229982,0.18941823409367364,3,False,japanese_grand_prix,2024,103.81171428571429,14
MAG,Haas F1 Team,5,0 days 00:01:39.392000,0 days 00:00:36.288000,0 days 00:00:44.278000,0 days 00:00:18.826000,Medium,4,2,,,1,True,0 days 01:39:43.885000,99.392,36.288,44.278,18.826,5983.885,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,,,0.36509980682549903,0.44548857050869284,0.18941162266580813,3,False,japanese_grand_prix,2024,101.61025,20
ZHO,Kick Sauber,5,0 days 00:01:39.597000,0 days 00:00:36.238000,0 days 00:00:44.522000,0 days 00:00:18.837000,Soft,4,2,,,1,True,0 days 01:39:44.446000,99.597,36.238,44.522,18.837,5984.446,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,,,0.3638463005913833,0.44702149663142465,0.1891322027771921,3,False,japanese_grand_prix,2024,106.39579999999998,5
SAR,Williams,5,0 days 00:01:39.668000,0 days 00:00:36.207000,0 days 00:00:44.330000,0 days 00:00:19.131000,Hard,4,2,,,1,True,0 days 01:39:46.341000,99.668,36.207,44.33,19.131,5986.341,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,,,0.3632760765742264,0.44477665850624065,0.19194726491953285,3,False,japanese_grand_prix,2024,101.5673,20
HUL,Haas F1 Team,5,0 days 00:01:41.491000,0 days 00:00:36.317000,0 days 00:00:44.250000,0 days 00:00:20.924000,Soft,5,2,0 days 01:39:45.715000,,1,False,0 days 01:39:46.991000,101.491,36.317,44.25,20.924,5986.991,5980.948,22.5,39.0,1012.2,False,38.8,201,3.1,False,True,5.0,,0.35783468484890285,0.43599925116512794,0.2061660639859692,3,False,japanese_grand_prix,2024,100.9325,2
VER,Red Bull Racing,6,0 days 00:01:36.855000,0 days 00:00:34.965000,0 days 00:00:43.196000,0 days 00:00:18.694000,Medium,6,2,,,1,True,0 days 01:41:05.213000,96.855,34.965,43.196,18.694,6065.213,6040.862,22.4,40.0,1012.2,False,38.8,201,2.8,False,True,,,0.36100356202570855,0.44598626813277575,0.19301016984151564,3,False,japanese_grand_prix,2024,97.54776923076923,13
PER,Red Bull Racing,6,0 days 00:01:37.693000,0 days 00:00:35.008000,0 days 00:00:43.981000,0 days 00:00:18.704000,Medium,6,2,,,1,True,0 days 01:41:07.274000,97.693,35.008,43.981,18.704,6067.274,6040.862,22.4,40.0,1012.2,False,38.8,201,2.8,False,True,,,0.3583470668318099,0.45019602223291333,0.19145691093527684,3,False,japanese_grand_prix,2024,97.91950000000001,12
NOR,McLaren,6,0 days 00:01:37.900000,0 days 00:00:35.298000,0 days 00:00:43.753000,0 days 00:00:18.849000,Medium,6,2,,,1,True,0 days 01:41:08.960000,97.9,35.298,43.753,18.849,6068.96,6040.862,22.4,40.0,1012.2,False,38.8,201,2.8,False,True,,,0.36055158324821246,0.4469152196118488,0.19253319713993872,3,False,japanese_grand_prix,2024,98.0075,8
SAI,Ferrari,6,0 days 00:01:37.721000,0 days 00:00:35.423000,0 days 00:00:43.562000,0 days 00:00:18.736000,Medium,5,2,,,1,True,0 days 01:41:10.082000,97.721,35.423,43.562,18.736,6070.082,6040.862,22.4,40.0,1012.2,False,38.8,201,2.8,False,True,,,0.3624911738520891,0.44577931048597536,0.19172951566193552,3,False,japanese_grand_prix,2024,98.12,12
ALO,Aston Martin,6,0 days 00:01:37.861000,0 days 00:00:35.400000,0 days 00:00:43.705000,0 days 00:00:18.756000,Soft,6,2,,,1,True,0 days 01:41:11.266000,97.861,35.4,43.705,18.756,6071.266,6100.847,22.3,40.0,1012.2,False,38.7,204,3.5,False,True,,,0.3617375665484718,0.4466028346327955,0.19165959881873268,3,False,japanese_grand_prix,2024,98.5678,10
PIA,McLaren,6,0 days 00:01:38.141000,0 days 00:00:35.443000,0 days 00:00:43.893000,0 days 00:00:18.805000,Medium,6,2,,,1,True,0 days 01:41:12.806000,98.141,35.443,43.893,18.805,6072.806,6100.847,22.3,40.0,1012.2,False,38.7,204,3.5,False,True,,,0.36114366065151154,0.44724427099785,0.19161206835063835,3,False,japanese_grand_prix,2024,98.63977777777778,9
LEC,Ferrari,6,0 days 00:01:38.021000,0 days 00:00:35.450000,0 days 00:00:43.788000,0 days 00:00:18.783000,Medium,5,2,,,1,True,0 days 01:41:13.976000,98.021,35.45,43.788,18.783,6073.976,6100.847,22.3,40.0,1012.2,False,38.7,204,3.5,False,True,,,0.3616571959069996,0.4467206006876077,0.19162220340539274,3,False,japanese_grand_prix,2024,98.35382608695652,23
HAM,Mercedes,6,0 days 00:01:38.190000,0 days 00:00:35.579000,0 days 00:00:43.867000,0 days 00:00:18.744000,Hard,5,2,,,1,True,0 days 01:41:15.135000,98.19,35.579,43.867,18.744,6075.135,6100.847,22.3,40.0,1012.2,False,38.7,204,3.5,False,True,,,0.36234850799470414,0.44675628882778284,0.190895203177513,3,False,japanese_grand_prix,2024,99.07345000000001,20
RUS,Mercedes,6,0 days 00:01:38.392000,0 days 00:00:35.689000,0 days 00:00:43.805000,0 days 00:00:18.898000,Hard,5,2,,,1,True,0 days 01:41:16.946000,98.392,35.689,43.805,18.898,6076.946,6100.847,22.3,40.0,1012.2,False,38.7,204,3.5,False,True,,,0.36272257907146926,0.44520896007805516,0.19206846085047566,3,False,japanese_grand_prix,2024,98.82973684210526,19
TSU,RB,6,0 days 00:01:38.887000,0 days 00:00:35.735000,0 days 00:00:44.173000,0 days 00:00:18.979000,Soft,8,2,,,1,True,0 days 01:41:18.913000,98.887,35.735,44.173,18.979,6078.913,6100.847,22.3,40.0,1012.2,False,38.7,204,3.5,False,True,,,0.3613720711519209,0.44670179093308526,0.19192613791499388,3,False,japanese_grand_prix,2024,99.62525,4
STR,Aston Martin,6,0 days 00:01:38.746000,0 days 00:00:35.622000,0 days 00:00:44.199000,0 days 00:00:18.925000,Soft,5,2,,,1,True,0 days 01:41:21.322000,98.746,35.622,44.199,18.925,6081.322,6100.847,22.3,40.0,1012.2,False,38.7,204,3.5,False,True,,,0.3607437263281551,0.44760294087861785,0.19165333279322708,3,False,japanese_grand_prix,2024,99.30377777777778,9
BOT,Kick Sauber,6,0 days 00:01:41.288000,0 days 00:00:35.946000,0 days 00:00:44.383000,0 days 00:00:20.959000,Soft,6,2,0 days 01:41:20.774000,,1,False,0 days 01:41:21.995000,101.288,35.946,44.383,20.959,6081.995,6100.847,22.3,40.0,1012.2,False,38.7,204,3.5,False,True,6.0,,0.3548890293025827,0.4381861622304716,0.20692480846694575,3,False,japanese_grand_prix,2024,112.005,4
OCO,Alpine,6,0 days 00:01:40.496000,0 days 00:00:36.780000,0 days 00:00:44.623000,0 days 00:00:19.093000,Hard,5,2,,,1,True,0 days 01:41:22.792000,100.496,36.78,44.623,19.093,6082.792,6100.847,22.3,40.0,1012.2,False,38.7,204,3.5,False,True,,,0.36598471580958447,0.44402762298996973,0.1899876612004458,3,False,japanese_grand_prix,2024,102.90458823529411,17
GAS,Alpine,6,0 days 00:01:40.257000,0 days 00:00:36.667000,0 days 00:00:44.516000,0 days 00:00:19.074000,Hard,5,2,,,1,True,0 days 01:41:23.627000,100.257,36.667,44.516,19.074,6083.627,6100.847,22.3,40.0,1012.2,False,38.7,204,3.5,False,True,,,0.3657300737105639,0.4440188715002443,0.19025105478919177,3,False,japanese_grand_prix,2024,103.81171428571429,14
MAG,Haas F1 Team,6,0 days 00:01:40.026000,0 days 00:00:36.586000,0 days 00:00:44.603000,0 days 00:00:18.837000,Medium,5,2,,,1,True,0 days 01:41:23.911000,100.026,36.586,44.603,18.837,6083.911,6100.847,22.3,40.0,1012.2,False,38.7,204,3.5,False,True,,,0.3657649011257073,0.44591406234379066,0.18832103653050208,3,False,japanese_grand_prix,2024,101.61025,20
ZHO,Kick Sauber,6,0 days 00:01:39.991000,0 days 00:00:36.364000,0 days 00:00:44.705000,0 days 00:00:18.922000,Soft,5,2,,,1,True,0 days 01:41:24.437000,99.991,36.364,44.705,18.922,6084.437,6100.847,22.3,40.0,1012.2,False,38.7,204,3.5,False,True,,,0.3636727305457491,0.4470902381214309,0.18923703133281997,3,False,japanese_grand_prix,2024,106.39579999999998,5
SAR,Williams,6,0 days 00:01:39.582000,0 days 00:00:36.092000,0 days 00:00:44.349000,0 days 00:00:19.141000,Hard,5,2,,,1,True,0 days 01:41:25.923000,99.582,36.092,44.349,19.141,6085.923,6100.847,22.3,40.0,1012.2,False,38.7,204,3.5,False,True,,,0.3624349782089133,0.445351569560764,0.19221345223032274,3,False,japanese_grand_prix,2024,101.5673,20
HUL,Haas F1 Team,6,0 days 00:01:57.275000,0 days 00:00:55.824000,0 days 00:00:42.967000,0 days 00:00:18.484000,Hard,1,3,,0 days 01:40:09.398000,1,False,0 days 01:41:44.266000,117.275,55.824,42.967,18.484,6104.266,6100.847,22.3,40.0,1012.2,False,38.7,204,3.5,False,True,,,0.4760093796631848,0.36637817096567893,0.15761244937113622,3,False,japanese_grand_prix,2024,99.84621428571428,28
VER,Red Bull Racing,7,0 days 00:01:36.970000,0 days 00:00:34.987000,0 days 00:00:43.300000,0 days 00:00:18.683000,Medium,7,2,,,1,True,0 days 01:42:42.183000,96.97,34.987,43.3,18.683,6162.183,6160.85,22.4,40.0,1012.1,False,38.7,207,3.6,False,True,,,0.3608023099927813,0.44652985459420436,0.19266783541301433,3,False,japanese_grand_prix,2024,97.54776923076923,13
PER,Red Bull Racing,7,0 days 00:01:37.308000,0 days 00:00:35.091000,0 days 00:00:43.396000,0 days 00:00:18.821000,Medium,7,2,,,1,True,0 days 01:42:44.582000,97.308,35.091,43.396,18.821,6164.582,6160.85,22.4,40.0,1012.1,False,38.7,207,3.6,False,True,,,0.36061783203847575,0.4459653882517367,0.1934167797097875,3,False,japanese_grand_prix,2024,97.91950000000001,12
NOR,McLaren,7,0 days 00:01:37.742000,0 days 00:00:35.209000,0 days 00:00:43.702000,0 days 00:00:18.831000,Medium,7,2,,,1,True,0 days 01:42:46.702000,97.742,35.209,43.702,18.831,6166.702,6160.85,22.4,40.0,1012.1,False,38.7,207,3.6,False,True,,,0.3602238546377197,0.44711587649117057,0.19266026887110965,3,False,japanese_grand_prix,2024,98.0075,8
SAI,Ferrari,7,0 days 00:01:37.756000,0 days 00:00:35.530000,0 days 00:00:43.673000,0 days 00:00:18.553000,Medium,6,2,,,1,True,0 days 01:42:47.838000,97.756,35.53,43.673,18.553,6167.838,6160.85,22.4,40.0,1012.1,False,38.7,207,3.6,False,True,,,0.3634559515528459,0.44675518638242157,0.1897888620647326,3,False,japanese_grand_prix,2024,98.12,12
ALO,Aston Martin,7,0 days 00:01:38.203000,0 days 00:00:35.735000,0 days 00:00:43.710000,0 days 00:00:18.758000,Soft,7,2,,,1,True,0 days 01:42:49.469000,98.203,35.735,43.71,18.758,6169.469,6160.85,22.4,40.0,1012.1,False,38.7,207,3.6,False,True,,,0.3638890868914391,0.44509841858191707,0.19101249452664376,3,False,japanese_grand_prix,2024,98.5678,10
PIA,McLaren,7,0 days 00:01:38.191000,0 days 00:00:35.722000,0 days 00:00:43.803000,0 days 00:00:18.666000,Medium,7,2,,,1,True,0 days 01:42:50.997000,98.191,35.722,43.803,18.666,6170.997,6160.85,22.4,40.0,1012.1,False,38.7,207,3.6,False,True,,,0.3638011630393824,0.4460999480604128,0.1900988889002047,3,False,japanese_grand_prix,2024,98.63977777777778,9
