Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,IsAccurate,Time,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,LapStartTime,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,IsWetLap,IsDryLap,PitLap,PitDuration,Sector1Pct,Sector2Pct,Sector3Pct,BestSector,IsValidLap,GrandPrix,SeasonYear,AvgLapTime,StintLength
OCO,Alpine,2,0 days 00:01:22.923000,0 days 00:00:26.310000,0 days 00:00:28.866000,0 days 00:00:27.747000,Medium,2,1,,,1,True,0 days 00:58:29.722000,82.923,26.31,28.866,27.747,3509.722,3539.484,25.1,50.0,1006.9,False,45.3,121,3.4,False,True,,,0.31728229803552693,0.3481060743099019,0.3346116276545711,1,False,emilia_romagna_grand_prix,2024,83.11925000000001,24
STR,Aston Martin,2,0 days 00:01:23.115000,0 days 00:00:26.263000,0 days 00:00:28.908000,0 days 00:00:27.944000,Medium,3,1,,,1,True,0 days 00:58:30.440000,83.115,26.263,28.908,27.944,3510.44,3539.484,25.1,50.0,1006.9,False,45.3,121,3.4,False,True,,,0.3159838777597305,0.3478072550081213,0.3362088672321482,1,False,emilia_romagna_grand_prix,2024,82.7713611111111,36
ALB,Williams,2,0 days 00:01:23.115000,0 days 00:00:26.300000,0 days 00:00:28.926000,0 days 00:00:27.889000,Medium,2,1,,,1,True,0 days 00:58:30.977000,83.115,26.3,28.926,27.889,3510.977,3539.484,25.1,50.0,1006.9,False,45.3,121,3.4,False,True,,,0.3164290440955303,0.34802382241472657,0.33554713348974313,1,False,emilia_romagna_grand_prix,2024,83.18742857142857,7
GAS,Alpine,2,0 days 00:01:23.214000,0 days 00:00:26.415000,0 days 00:00:28.955000,0 days 00:00:27.844000,Soft,2,1,,,1,True,0 days 00:58:31.433000,83.214,26.415,28.955,27.844,3511.433,3539.484,25.1,50.0,1006.9,False,45.3,121,3.4,False,True,,,0.31743456629894007,0.34795827625159226,0.3346071574494677,1,False,emilia_romagna_grand_prix,2024,83.27685714285714,7
MAG,Haas F1 Team,2,0 days 00:01:23.313000,0 days 00:00:26.623000,0 days 00:00:28.938000,0 days 00:00:27.752000,Medium,2,1,,,1,True,0 days 00:58:32.054000,83.313,26.623,28.938,27.752,3512.054,3539.484,25.1,50.0,1006.9,False,45.3,121,3.4,False,True,,,0.3195539711689652,0.34734075114327895,0.3331052776877558,1,False,emilia_romagna_grand_prix,2024,83.12097222222222,36
BOT,Kick Sauber,2,0 days 00:01:23.624000,0 days 00:00:26.730000,0 days 00:00:29.146000,0 days 00:00:27.748000,Medium,2,1,,,1,True,0 days 00:58:32.747000,83.624,26.73,29.146,27.748,3512.747,3539.484,25.1,50.0,1006.9,False,45.3,121,3.4,False,True,,,0.3196450779680475,0.34853630536688035,0.3318186166650723,1,False,emilia_romagna_grand_prix,2024,83.45914285714285,7
ZHO,Kick Sauber,2,0 days 00:01:23.939000,0 days 00:00:26.857000,0 days 00:00:29.300000,0 days 00:00:27.782000,Hard,2,1,,,1,True,0 days 00:58:33.570000,83.939,26.857,29.3,27.782,3513.57,3539.484,25.1,50.0,1006.9,False,45.3,121,3.4,False,True,,,0.3199585413216741,0.34906301004300744,0.33097844863531856,1,False,emilia_romagna_grand_prix,2024,83.2691875,32
SAR,Williams,2,0 days 00:01:24.242000,0 days 00:00:27.116000,0 days 00:00:29.223000,0 days 00:00:27.903000,Hard,2,1,,,1,True,0 days 00:58:34.168000,84.242,27.116,29.223,27.903,3514.168,3539.484,25.1,50.0,1006.9,False,45.3,121,3.4,False,True,,,0.32188219652904726,0.3468934735642553,0.3312243299066973,1,False,emilia_romagna_grand_prix,2024,83.45043333333334,30
ALO,Aston Martin,2,0 days 00:01:24.186000,0 days 00:00:26.789000,0 days 00:00:29.291000,0 days 00:00:28.106000,Soft,2,1,,,1,True,0 days 00:58:34.684000,84.186,26.789,29.291,28.106,3514.684,3539.484,25.1,50.0,1006.9,False,45.3,121,3.4,False,True,,,0.31821205426080346,0.3479319601834034,0.3338559855557931,1,False,emilia_romagna_grand_prix,2024,83.86233333333332,6
VER,Red Bull Racing,3,0 days 00:01:20.872000,0 days 00:00:25.743000,0 days 00:00:28.104000,0 days 00:00:27.025000,Medium,3,1,,,1,True,0 days 00:59:41.199000,80.872,25.743,28.104,27.025,3581.199,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.3183178355920467,0.3475121179147294,0.33417004649322385,1,False,emilia_romagna_grand_prix,2024,81.36069565217392,23
NOR,McLaren,3,0 days 00:01:20.884000,0 days 00:00:25.817000,0 days 00:00:28.151000,0 days 00:00:26.916000,Medium,3,1,,,1,True,0 days 00:59:42.171000,80.884,25.817,28.151,26.916,3582.171,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.31918550022254094,0.34804163987933334,0.3327728598981257,1,False,emilia_romagna_grand_prix,2024,81.57428571428571,21
LEC,Ferrari,3,0 days 00:01:20.931000,0 days 00:00:25.573000,0 days 00:00:28.359000,0 days 00:00:26.999000,Medium,3,1,,,1,True,0 days 00:59:43.287000,80.931,25.573,28.359,26.999,3583.287,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.31598522197921686,0.35040960818475003,0.33360516983603317,1,False,emilia_romagna_grand_prix,2024,81.63275,24
SAI,Ferrari,3,0 days 00:01:20.966000,0 days 00:00:25.426000,0 days 00:00:28.351000,0 days 00:00:27.189000,Medium,3,1,,,1,True,0 days 00:59:44.067000,80.966,25.426,28.351,27.189,3584.067,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.3140330509102586,0.350159326136897,0.33580762295284444,1,False,emilia_romagna_grand_prix,2024,81.78634615384615,26
PIA,McLaren,3,0 days 00:01:20.808000,0 days 00:00:25.315000,0 days 00:00:28.254000,0 days 00:00:27.239000,Medium,3,1,,,1,True,0 days 00:59:44.695000,80.808,25.315,28.254,27.239,3584.695,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.3132734382734383,0.34964359964359965,0.33708296208296207,1,False,emilia_romagna_grand_prix,2024,81.81813636363637,22
RUS,Mercedes,3,0 days 00:01:21.135000,0 days 00:00:25.452000,0 days 00:00:28.312000,0 days 00:00:27.371000,Medium,3,1,,,1,True,0 days 00:59:46.045000,81.135,25.452,28.312,27.371,3586.045,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.3136993899057127,0.3489492820607629,0.33735132803352436,1,False,emilia_romagna_grand_prix,2024,81.95135,20
HAM,Mercedes,3,0 days 00:01:21.222000,0 days 00:00:25.398000,0 days 00:00:28.589000,0 days 00:00:27.235000,Medium,3,1,,,1,True,0 days 00:59:47.024000,81.222,25.398,28.589,27.235,3587.024,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.31269852995493835,0.3519859151461427,0.335315554898919,1,False,emilia_romagna_grand_prix,2024,82.12034615384616,26
HUL,Haas F1 Team,3,0 days 00:01:21.700000,0 days 00:00:25.624000,0 days 00:00:28.466000,0 days 00:00:27.610000,Medium,3,1,,,1,True,0 days 00:59:48.409000,81.7,25.624,28.466,27.61,3588.409,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.3136352509179926,0.34842105263157896,0.3379436964504284,1,False,emilia_romagna_grand_prix,2024,82.65025,12
TSU,RB,3,0 days 00:01:21.758000,0 days 00:00:25.648000,0 days 00:00:28.567000,0 days 00:00:27.543000,Medium,3,1,,,1,True,0 days 00:59:49.230000,81.758,25.648,28.567,27.543,3589.23,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.3137063039702537,0.3494092321240735,0.33688446390567284,1,False,emilia_romagna_grand_prix,2024,82.66745454545455,11
PER,Red Bull Racing,3,0 days 00:01:21.913000,0 days 00:00:25.783000,0 days 00:00:28.569000,0 days 00:00:27.561000,Hard,3,1,,,1,True,0 days 00:59:50.137000,81.913,25.783,28.569,27.561,3590.137,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.31476078278173186,0.3487724781170266,0.3364667391012416,1,False,emilia_romagna_grand_prix,2024,82.65819444444445,36
RIC,RB,3,0 days 00:01:22.083000,0 days 00:00:25.745000,0 days 00:00:28.729000,0 days 00:00:27.609000,Medium,3,1,,,1,True,0 days 00:59:51.079000,82.083,25.745,28.729,27.609,3591.079,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.3136459437398731,0.3499993908604705,0.33635466539965647,1,False,emilia_romagna_grand_prix,2024,82.85650000000001,10
OCO,Alpine,3,0 days 00:01:22.290000,0 days 00:00:25.858000,0 days 00:00:28.782000,0 days 00:00:27.650000,Medium,3,1,,,1,True,0 days 00:59:52.012000,82.29,25.858,28.782,27.65,3592.012,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.3142301616235265,0.3497630331753554,0.336006805201118,1,False,emilia_romagna_grand_prix,2024,83.11925000000001,24
STR,Aston Martin,3,0 days 00:01:22.356000,0 days 00:00:25.790000,0 days 00:00:28.756000,0 days 00:00:27.810000,Medium,4,1,,,1,True,0 days 00:59:52.796000,82.356,25.79,28.756,27.81,3592.796,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.313152654329982,0.3491670309388509,0.3376803147311671,1,False,emilia_romagna_grand_prix,2024,82.7713611111111,36
ALB,Williams,3,0 days 00:01:22.652000,0 days 00:00:25.926000,0 days 00:00:28.950000,0 days 00:00:27.776000,Medium,3,1,,,1,True,0 days 00:59:53.629000,82.652,25.926,28.95,27.776,3593.629,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.3136766200454919,0.3502637564729226,0.3360596234815854,1,False,emilia_romagna_grand_prix,2024,83.18742857142857,7
GAS,Alpine,3,0 days 00:01:22.752000,0 days 00:00:25.987000,0 days 00:00:28.971000,0 days 00:00:27.794000,Soft,3,1,,,1,True,0 days 00:59:54.185000,82.752,25.987,28.971,27.794,3594.185,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.3140347061098221,0.35009425754060325,0.33587103634957466,1,False,emilia_romagna_grand_prix,2024,83.27685714285714,7
MAG,Haas F1 Team,3,0 days 00:01:22.737000,0 days 00:00:25.868000,0 days 00:00:29.115000,0 days 00:00:27.754000,Medium,3,1,,,1,True,0 days 00:59:54.791000,82.737,25.868,29.115,27.754,3594.791,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.3126533473536628,0.35189818340041334,0.33544846924592386,1,False,emilia_romagna_grand_prix,2024,83.12097222222222,36
BOT,Kick Sauber,3,0 days 00:01:22.762000,0 days 00:00:25.891000,0 days 00:00:28.980000,0 days 00:00:27.891000,Medium,3,1,,,1,True,0 days 00:59:55.509000,82.762,25.891,28.98,27.891,3595.509,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.3128368091636258,0.35016070177134434,0.33700248906502983,1,False,emilia_romagna_grand_prix,2024,83.45914285714285,7
ZHO,Kick Sauber,3,0 days 00:01:22.718000,0 days 00:00:26.019000,0 days 00:00:28.896000,0 days 00:00:27.803000,Hard,3,1,,,1,True,0 days 00:59:56.288000,82.718,26.019,28.896,27.803,3596.288,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.3145506419400856,0.349331463526681,0.3361178945332334,1,False,emilia_romagna_grand_prix,2024,83.2691875,32
SAR,Williams,3,0 days 00:01:22.784000,0 days 00:00:26.056000,0 days 00:00:28.999000,0 days 00:00:27.729000,Hard,3,1,,,1,True,0 days 00:59:56.952000,82.784,26.056,28.999,27.729,3596.952,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.31474681097796675,0.35029715887127943,0.33495603015075376,1,False,emilia_romagna_grand_prix,2024,83.45043333333334,30
ALO,Aston Martin,3,0 days 00:01:23.009000,0 days 00:00:25.836000,0 days 00:00:29.192000,0 days 00:00:27.981000,Soft,3,1,,,1,True,0 days 00:59:57.693000,83.009,25.836,29.192,27.981,3597.693,3599.5,25.1,50.0,1006.9,False,45.2,138,3.4,False,True,,,0.31124335915382667,0.3516727101880519,0.3370839306581214,1,False,emilia_romagna_grand_prix,2024,83.86233333333332,6
VER,Red Bull Racing,4,0 days 00:01:20.671000,0 days 00:00:25.651000,0 days 00:00:27.991000,0 days 00:00:27.029000,Medium,4,1,,,1,True,0 days 01:01:01.870000,80.671,25.651,27.991,27.029,3661.87,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.31797052224467276,0.34697722849598983,0.3350522492593373,1,False,emilia_romagna_grand_prix,2024,81.36069565217392,23
NOR,McLaren,4,0 days 00:01:21.205000,0 days 00:00:25.779000,0 days 00:00:28.307000,0 days 00:00:27.119000,Medium,4,1,,,1,True,0 days 01:01:03.376000,81.205,25.779,28.307,27.119,3663.376,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.3174558216858568,0.34858690967304967,0.33395726864109354,1,False,emilia_romagna_grand_prix,2024,81.57428571428571,21
LEC,Ferrari,4,0 days 00:01:21.279000,0 days 00:00:25.797000,0 days 00:00:28.442000,0 days 00:00:27.040000,Medium,4,1,,,1,True,0 days 01:01:04.566000,81.279,25.797,28.442,27.04,3664.566,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.31738825526888864,0.3499304863494876,0.33268125838162377,1,False,emilia_romagna_grand_prix,2024,81.63275,24
SAI,Ferrari,4,0 days 00:01:21.341000,0 days 00:00:25.575000,0 days 00:00:28.536000,0 days 00:00:27.230000,Medium,4,1,,,1,True,0 days 01:01:05.408000,81.341,25.575,28.536,27.23,3665.408,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.314417083635559,0.35081938997553513,0.334763526388906,1,False,emilia_romagna_grand_prix,2024,81.78634615384615,26
PIA,McLaren,4,0 days 00:01:21.377000,0 days 00:00:25.500000,0 days 00:00:28.541000,0 days 00:00:27.336000,Medium,4,1,,,1,True,0 days 01:01:06.072000,81.377,25.5,28.541,27.336,3666.072,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.31335635376089066,0.35072563500743453,0.3359180112316748,1,False,emilia_romagna_grand_prix,2024,81.81813636363637,22
RUS,Mercedes,4,0 days 00:01:21.628000,0 days 00:00:25.851000,0 days 00:00:28.425000,0 days 00:00:27.352000,Medium,4,1,,,1,True,0 days 01:01:07.673000,81.628,25.851,28.425,27.352,3667.673,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.3166928014896849,0.3482260988876366,0.3350810996226785,1,False,emilia_romagna_grand_prix,2024,81.95135,20
HAM,Mercedes,4,0 days 00:01:21.715000,0 days 00:00:25.826000,0 days 00:00:28.580000,0 days 00:00:27.309000,Medium,4,1,,,1,True,0 days 01:01:08.739000,81.715,25.826,28.58,27.309,3668.739,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.31604968488037694,0.3497521874808786,0.3341981276387444,1,False,emilia_romagna_grand_prix,2024,82.12034615384616,26
HUL,Haas F1 Team,4,0 days 00:01:22.157000,0 days 00:00:26.007000,0 days 00:00:28.527000,0 days 00:00:27.623000,Medium,4,1,,,1,True,0 days 01:01:10.566000,82.157,26.007,28.527,27.623,3670.566,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.3165524544469735,0.34722543422958485,0.3362221113234417,1,False,emilia_romagna_grand_prix,2024,82.65025,12
TSU,RB,4,0 days 00:01:22.070000,0 days 00:00:25.937000,0 days 00:00:28.610000,0 days 00:00:27.523000,Medium,4,1,,,1,True,0 days 01:01:11.300000,82.07,25.937,28.61,27.523,3671.3,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.31603509199463875,0.3486048495187036,0.33536005848665773,1,False,emilia_romagna_grand_prix,2024,82.66745454545455,11
PER,Red Bull Racing,4,0 days 00:01:22.182000,0 days 00:00:25.775000,0 days 00:00:28.815000,0 days 00:00:27.592000,Hard,4,1,,,1,True,0 days 01:01:12.319000,82.182,25.775,28.815,27.592,3672.319,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.3136331556788591,0.35062422428268963,0.33574262003845123,1,False,emilia_romagna_grand_prix,2024,82.65819444444445,36
RIC,RB,4,0 days 00:01:22.227000,0 days 00:00:25.738000,0 days 00:00:28.800000,0 days 00:00:27.689000,Medium,4,1,,,1,True,0 days 01:01:13.306000,82.227,25.738,28.8,27.689,3673.306,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.31301154122125335,0.35024991791017546,0.33673854086857113,1,False,emilia_romagna_grand_prix,2024,82.85650000000001,10
OCO,Alpine,4,0 days 00:01:22.229000,0 days 00:00:25.762000,0 days 00:00:28.744000,0 days 00:00:27.723000,Medium,4,1,,,1,True,0 days 01:01:14.241000,82.229,25.762,28.744,27.723,3674.241,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.31329579588709583,0.34956037407727203,0.3371438300356322,1,False,emilia_romagna_grand_prix,2024,83.11925000000001,24
STR,Aston Martin,4,0 days 00:01:22.349000,0 days 00:00:25.788000,0 days 00:00:28.752000,0 days 00:00:27.809000,Medium,5,1,,,1,True,0 days 01:01:15.145000,82.349,25.788,28.752,27.809,3675.145,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.31315498670293507,0.3491481378037377,0.33769687549332716,1,False,emilia_romagna_grand_prix,2024,82.7713611111111,36
ALB,Williams,4,0 days 00:01:22.578000,0 days 00:00:25.808000,0 days 00:00:29.055000,0 days 00:00:27.715000,Medium,4,1,,,1,True,0 days 01:01:16.207000,82.578,25.808,29.055,27.715,3676.207,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.31252876068686575,0.35184916079343165,0.33562207851970255,1,False,emilia_romagna_grand_prix,2024,83.18742857142857,7
GAS,Alpine,4,0 days 00:01:22.706000,0 days 00:00:25.878000,0 days 00:00:28.941000,0 days 00:00:27.887000,Soft,4,1,,,1,True,0 days 01:01:16.891000,82.706,25.878,28.941,27.887,3676.891,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.3128914468115977,0.3499262447706333,0.33718230841776897,1,False,emilia_romagna_grand_prix,2024,83.27685714285714,7
MAG,Haas F1 Team,4,0 days 00:01:22.517000,0 days 00:00:25.897000,0 days 00:00:28.923000,0 days 00:00:27.697000,Medium,4,1,,,1,True,0 days 01:01:17.308000,82.517,25.897,28.923,27.697,3677.308,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.31383836058024406,0.35050959196286824,0.3356520474568877,1,False,emilia_romagna_grand_prix,2024,83.12097222222222,36
BOT,Kick Sauber,4,0 days 00:01:22.786000,0 days 00:00:25.954000,0 days 00:00:29.148000,0 days 00:00:27.684000,Medium,4,1,,,1,True,0 days 01:01:18.295000,82.786,25.954,29.148,27.684,3678.295,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.3135071147295436,0.35208851738216607,0.3344043678882903,1,False,emilia_romagna_grand_prix,2024,83.45914285714285,7
ZHO,Kick Sauber,4,0 days 00:01:23.046000,0 days 00:00:25.947000,0 days 00:00:29.146000,0 days 00:00:27.953000,Hard,4,1,,,1,True,0 days 01:01:19.334000,83.046,25.947,29.146,27.953,3679.334,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.31244129759410444,0.35096211738072874,0.33659658502516676,1,False,emilia_romagna_grand_prix,2024,83.2691875,32
SAR,Williams,4,0 days 00:01:22.990000,0 days 00:00:25.946000,0 days 00:00:29.066000,0 days 00:00:27.978000,Hard,4,1,,,1,True,0 days 01:01:19.942000,82.99,25.946,29.066,27.978,3679.942,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.31264007711772507,0.350234968068442,0.33712495481383303,1,False,emilia_romagna_grand_prix,2024,83.45043333333334,30
ALO,Aston Martin,4,0 days 00:01:23.071000,0 days 00:00:25.836000,0 days 00:00:29.202000,0 days 00:00:28.033000,Soft,4,1,,,1,True,0 days 01:01:20.764000,83.071,25.836,29.202,28.033,3680.764,3659.504,25.1,50.0,1006.9,False,44.9,137,3.1,False,True,,,0.3110110628257755,0.3515306183866813,0.33745831878754323,1,False,emilia_romagna_grand_prix,2024,83.86233333333332,6
VER,Red Bull Racing,5,0 days 00:01:20.734000,0 days 00:00:25.602000,0 days 00:00:28.041000,0 days 00:00:27.091000,Medium,5,1,,,1,True,0 days 01:02:22.604000,80.734,25.602,28.041,27.091,3742.604,3719.517,25.3,51.0,1006.8,False,43.6,141,4.2,False,True,,,0.3171154656030917,0.3473257859142369,0.33555874848267153,1,False,emilia_romagna_grand_prix,2024,81.36069565217392,23
NOR,McLaren,5,0 days 00:01:21.046000,0 days 00:00:25.638000,0 days 00:00:28.344000,0 days 00:00:27.064000,Medium,5,1,,,1,True,0 days 01:02:24.422000,81.046,25.638,28.344,27.064,3744.422,3719.517,25.3,51.0,1006.8,False,43.6,141,4.2,False,True,,,0.31633886928411026,0.34972731535177554,0.3339338153641142,1,False,emilia_romagna_grand_prix,2024,81.57428571428571,21
LEC,Ferrari,5,0 days 00:01:21.122000,0 days 00:00:25.717000,0 days 00:00:28.319000,0 days 00:00:27.086000,Medium,5,1,,,1,True,0 days 01:02:25.688000,81.122,25.717,28.319,27.086,3745.688,3719.517,25.3,51.0,1006.8,False,43.6,141,4.2,False,True,,,0.3170163457508444,0.34909149182712457,0.333892162422031,1,False,emilia_romagna_grand_prix,2024,81.63275,24
SAI,Ferrari,5,0 days 00:01:21.276000,0 days 00:00:25.581000,0 days 00:00:28.392000,0 days 00:00:27.303000,Medium,5,1,,,1,True,0 days 01:02:26.684000,81.276,25.581,28.392,27.303,3746.684,3719.517,25.3,51.0,1006.8,False,43.6,141,4.2,False,True,,,0.31474235936807915,0.34932821497120925,0.33592942566071166,1,False,emilia_romagna_grand_prix,2024,81.78634615384615,26
PIA,McLaren,5,0 days 00:01:21.269000,0 days 00:00:25.488000,0 days 00:00:28.405000,0 days 00:00:27.376000,Medium,5,1,,,1,True,0 days 01:02:27.341000,81.269,25.488,28.405,27.376,3747.341,3719.517,25.3,51.0,1006.8,False,43.6,141,4.2,False,True,,,0.31362512151004684,0.34951826649768053,0.33685661199227257,1,False,emilia_romagna_grand_prix,2024,81.81813636363637,22
